,event_id,time,team_id,type,player_1_name,player_1_id,home_or_away,player_2,player_2_id,match_id
0,17056925,6,236,Penalty,Kyle Godwin,111492,away,,,4681546
1,17056927,21,53,Yellow card,Scott Higginbotham,58524,home,,,4681546
2,17056929,22,236,Penalty,Kyle Godwin,111492,away,,,4681546
3,17056931,26,236,Try,Alfi Mafi,54210,away,,,4681546
4,17056933,32,53,Try,Ged Robinson,60156,home,,,4681546
5,17056935,33,53,Conversion,James O'Connor,58092,home,,,4681546
6,17056937,37,53,Penalty,James O'Connor,58092,home,,,4681546
7,17056939,45,53,Try,Hugh Pyle,111480,home,,,4681546
8,17056941,46,53,Conversion,James O'Connor,58092,home,,,4681546
9,17056943,49,236,Try,Alfi Mafi,54210,away,,,4681546
10,17056945,52,53,Penalty,James O'Connor,58092,home,,,4681546
11,17056947,57,236,Yellow card,Chris Alcock,66630,away,,,4681546
12,17056949,61,236,Yellow card,Alby Mathewson,54042,away,,,4681546
13,17056951,62,53,Try,Richard Kingi,61482,home,,,4681546
14,17056953,64,53,Conversion,James O'Connor,58092,home,,,4681546
15,17056955,69,236,Try,Richard Brown,48384,away,,,4681546
16,17056957,70,236,Conversion,Kyle Godwin,111492,away,,,4681546
17,17056959,74,53,Penalty,James O'Connor,58092,home,,,4681546
18,17056961,57,236,Substitution,Tetera Faulkner,113970,away,Kieran Longbottom,58086.0,4681546
19,17056963,59,236,Substitution,Ben McCalman,66600,away,Richard Brown,48384.0,4681546
20,17056965,64,53,Substitution,Scott Fuglistaller,102354,home,Jarrod Saffy,111468.0,4681546
21,17056967,66,236,Substitution,Pekahou Cowan,48396,away,Tetera Faulkner,113970.0,4681546
22,17056969,70,236,Substitution,Winston Stanley,19662,away,Solomoni Rasolea,103410.0,4681546
23,17056971,71,53,Substitution,Nic Henderson,42438,home,Paul Alo-Emile,103218.0,4681546
24,17056973,71,236,Substitution,Sam Wykes,58110,away,Phoenix Battye,103248.0,4681546
25,17056975,71,53,Substitution,Hugh Pyle,111480,home,Cadeyrn Neville,117582.0,4681546
26,17056977,75,236,Substitution,Sam Christie,63660,away,Sias Ebersohn,103596.0,4681546
27,17056979,77,236,Substitution,Nathan Charles,67092,away,Heath Tessmann,112104.0,4681546
0,17056509,2,767,Penalty,Mike Harris,63528,away,,,4681546
1,17056511,8,467,Try,Jesse Mogg,117294,home,,,4681546
2,17056513,24,767,Penalty,Mike Harris,63528,away,,,4681546
3,17056515,36,467,Penalty,Nicholas White,103266,home,,,4681546
4,17056517,50,467,Penalty,Jesse Mogg,117294,home,,,4681546
5,17056519,57,467,Penalty,Jesse Mogg,117294,home,,,4681546
6,17056521,74,467,Penalty,Nicholas White,103266,home,,,4681546
7,17056523,79,467,Try,Jesse Mogg,117294,home,,,4681546
8,17056525,80,467,Conversion,Ian Prior,103554,home,,,4681546
9,17056527,26,767,Substitution,Ben Lucas,58410,away,Nick Frisby,117600.0,4681546
10,17056529,37,767,Substitution,Nick Frisby,117600,away,Ben Lucas,58410.0,4681546
11,17056531,45,467,Substitution,Sam Carter,113676,home,Fontunuupule Auelua,59022.0,4681546
12,17056533,47,767,Substitution,Saia Faingaa,48222,away,James Hanson,60666.0,4681546
13,17056535,50,467,Substitution,Dan Palmer,58398,home,Ruaidhri Murphy,97536.0,4681546
14,17056537,51,767,Substitution,Adam Wallace-Harrison,42474,away,Ed O'Donoghue,30354.0,4681546
15,17056539,56,767,Substitution,Aidan Toua,60684,away,Chris Feauai-Sautia,117606.0,4681546
16,17056541,60,467,Substitution,Henry Speight,64026,home,Sam Carter,113676.0,4681546
17,17056543,60,467,Substitution,Ben Lucas,58410,home,Joseph Tomane,117306.0,4681546
18,17056545,64,467,Substitution,Sam Carter,113676,home,Fontunuupule Auelua,59022.0,4681546
19,17056547,64,467,Substitution,Clyde Rathbone,30174,home,Robbie Coleman,67182.0,4681546
20,17056549,69,767,Substitution,Ben Tapuai,61836,away,Jonathon Lance,103272.0,4681546
21,17056551,69,767,Substitution,Greg Holmes,43530,away,Albert Anae,111510.0,4681546
22,17056553,71,467,Substitution,David Pocock,48468,home,Colby Faingaa,102228.0,4681546
23,17056555,78,767,Substitution,Jake Schatz,67020,away,Siliva Siliva,103242.0,4681546
24,17056557,78,467,Substitution,Nicholas White,103266,home,Ian Prior,103554.0,4681546
25,17056559,78,767,Substitution,Stephen Moore,43218,away,Jarrad Butler,113088.0,4681546
0,17055611,4,290,Penalty,Gareth Anscombe,109668,away,,,4681546
1,17055613,11,302,Try,Ben Smith,60606,home,,,4681546
2,17055615,12,302,Conversion,Lima Sopoaga,69906,home,,,4681546
3,17055617,14,290,Try,Tim Nanai-Williams,63324,away,,,4681546
4,17055619,16,290,Conversion,Gareth Anscombe,109668,away,,,4681546
5,17055621,21,290,Penalty,Gareth Anscombe,109668,away,,,4681546
6,17055623,23,290,Penalty,Gareth Anscombe,109668,away,,,4681546
7,17055625,38,302,Try,Hosea Gear,43290,home,,,4681546
8,17055627,39,302,Conversion,Lima Sopoaga,69906,home,,,4681546
9,17055629,43,302,Penalty,Lima Sopoaga,69906,home,,,4681546
10,17055631,45,290,Try,Patrick Osborne,69984,away,,,4681546
11,17055633,48,302,Try,Kade Poki,57954,home,,,4681546
12,17055635,49,302,Conversion,Lima Sopoaga,69906,home,,,4681546
13,17055637,56,302,Penalty,Lima Sopoaga,69906,home,,,4681546
14,17055639,60,290,Try,Asaeli Tikoirotuma,69882,away,,,4681546
15,17055641,61,290,Conversion,Gareth Anscombe,109668,away,,,4681546
16,17055643,65,290,Try,Tim Nanai-Williams,63324,away,,,4681546
17,17055645,66,290,Conversion,Gareth Anscombe,109668,away,,,4681546
18,17055647,69,290,Penalty,Gareth Anscombe,109668,away,,,4681546
19,17055649,73,290,Penalty,Gareth Anscombe,109668,away,,,4681546
20,17055651,33,290,Substitution,Sam Cane,69666,away,Tanerau Latimer,48276.0,4681546
21,17055653,39,290,Substitution,Tanerau Latimer,48276,away,Sam Cane,69666.0,4681546
22,17055655,39,302,Substitution,Nasi Manu,57948,home,Elliot Dixon,70044.0,4681546
23,17055657,57,290,Substitution,Fritz Lee,11574,away,Tanerau Latimer,48276.0,4681546
24,17055659,57,290,Substitution,Patrick Osborne,69984,away,Lelia Masaga,48252.0,4681546
25,17055661,57,290,Substitution,Tawera Kerr-Barlow,102942,away,Augustine Pulu,63282.0,4681546
26,17055663,57,302,Substitution,Ma'afu Fia,69804,home,Toby Smith,67038.0,4681546
27,17055665,61,302,Substitution,Brayden Mitchell,70050,home,Liam Coltman,102852.0,4681546
28,17055667,66,290,Substitution,Toby Smith,67038,away,Pauliasi Manu,62598.0,4681546
29,17055669,66,290,Substitution,Tim Nanai-Williams,63324,away,Charlie Ngatai,102972.0,4681546
30,17055671,66,302,Substitution,Aaron Smith,69492,home,Michael Fitzgerald,69810.0,4681546
31,17055673,66,302,Substitution,Craig Clarke,43656,home,Tim Boys,48282.0,4681546
32,17055675,69,302,Substitution,Kade Poki,57954,home,Buxton Popoali'i,102378.0,4681546
33,17055677,73,290,Substitution,Ben Afeaki,11544,away,Ben Tameifuna,112854.0,4681546
34,17055679,74,302,Substitution,Lima Sopoaga,69906,home,Hayden Parker,102948.0,4681546
35,17055681,75,290,Substitution,Pauliasi Manu,62598,away,Toby Smith,67038.0,4681546
0,17055683,3,467,Try,Jesse Mogg,117294,away,,,4681546
1,17055685,4,467,Conversion,Christian Lealiifano,54150,away,,,4681546
2,17055687,14,53,Penalty,James O'Connor,58092,home,,,4681546
3,17055689,17,53,Try,Scott Higginbotham,58524,home,,,4681546
4,17055691,17,53,Conversion,James O'Connor,58092,home,,,4681546
5,17055693,33,53,Penalty,James O'Connor,58092,home,,,4681546
6,17055695,35,467,Try,Clyde Rathbone,30174,away,,,4681546
7,17055697,43,467,Penalty,Christian Lealiifano,54150,away,,,4681546
8,17055699,56,467,Penalty,Christian Lealiifano,54150,away,,,4681546
9,17055701,60,467,Try,Ben Mowen,48822,away,,,4681546
10,17055703,62,467,Conversion,Christian Lealiifano,54150,away,,,4681546
11,17055705,68,53,Yellow card,Jarrod Saffy,111468,home,,,4681546
12,17055707,73,467,Try,Robbie Coleman,67182,away,,,4681546
13,17055709,48,53,Substitution,James O'Connor,58092,home,Alexander Rokobaro,116184.0,4681546
14,17055711,56,467,Substitution,Sam Carter,113676,away,Scott Sio,103230.0,4681546
15,17055713,56,53,Substitution,Dan Palmer,58398,home,Nic Stirzaker,117588.0,4681546
16,17055715,56,467,Substitution,Nick Phipps,111228,away,Fontunuupule Auelua,59022.0,4681546
17,17055717,60,53,Substitution,Gareth Delve,6282,home,Robbie Coleman,67182.0,4681546
18,17055719,60,53,Substitution,Clyde Rathbone,30174,home,Cadeyrn Neville,117582.0,4681546
19,17055721,64,53,Substitution,Scott Fuglistaller,102354,home,Paul Alo-Emile,103218.0,4681546
20,17055723,64,53,Substitution,Laurie Weeks,60690,home,Jarrod Saffy,111468.0,4681546
21,17055725,69,467,Substitution,Joseph Tomane,117306,away,Tevita Kuridrani,113142.0,4681546
22,17055727,74,53,Substitution,Ged Robinson,60156,home,Shota Horie,67836.0,4681546
23,17055729,74,53,Substitution,Kurtley Beale,54198,home,Tom English,123264.0,4681546
24,17055731,78,467,Substitution,Stephen Moore,43218,away,Ian Prior,103554.0,4681546
25,17055733,78,467,Substitution,Matt Toomua,58062,away,Siliva Siliva,103242.0,4681546
26,17055735,78,467,Substitution,David Pocock,48468,away,Colby Faingaa,102228.0,4681546
27,17055737,78,53,Substitution,Nic Henderson,42438,home,Laurie Weeks,60690.0,4681546
0,17055739,5,308,Penalty,Morne Steyn,42852,home,,,4681546
1,17055741,27,308,Penalty,Morne Steyn,42852,home,,,4681546
2,17055743,33,308,Penalty,Morne Steyn,42852,home,,,4681546
3,17055745,45,308,Penalty,Morne Steyn,42852,home,,,4681546
4,17055747,49,314,Try,Jean De Villiers,18960,away,,,4681546
5,17055749,50,314,Conversion,Joe Pietersen,49002,away,,,4681546
6,17055751,54,314,Penalty,Joe Pietersen,49002,away,,,4681546
7,17055753,57,308,Penalty,Morne Steyn,42852,home,,,4681546
8,17055755,60,308,Penalty,Morne Steyn,42852,home,,,4681546
9,17055757,67,308,Try,Chiliboy Ralepelle,48960,home,,,4681546
10,17055759,68,308,Conversion,Morne Steyn,42852,home,,,4681546
11,17055761,76,314,Try,Andries Bekker,43638,away,,,4681546
12,17055763,77,314,Conversion,Joe Pietersen,49002,away,,,4681546
13,17055765,11,314,Substitution,Nick Groom,114084,away,Dewaldt Duvenage,61308.0,4681546
14,17055767,15,314,Substitution,Dewaldt Duvenage,61308,away,Nick Groom,114084.0,4681546
15,17055769,15,308,Substitution,JJ Engelbrecht,61320,home,Francois Venter,102708.0,4681546
16,17055771,25,308,Substitution,Werner Kruger,53898,home,Frik Kirsten,61272.0,4681546
17,17055773,32,308,Substitution,Dewald Potgieter,53910,home,Arno Botha,113466.0,4681546
18,17055775,49,314,Substitution,Gio Aplon,52398,away,Joe Pietersen,49002.0,4681546
19,17055777,50,314,Substitution,Patrick Cilliers,54540,away,Frans Malherbe,112152.0,4681546
20,17055779,60,314,Substitution,Rynhard Elstadt,103584,away,Nizaam Carr,113442.0,4681546
21,17055781,61,314,Substitution,Steven Kitshoff,112548,away,Patrick Cilliers,54540.0,4681546
22,17055783,63,314,Substitution,Patrick Cilliers,54540,away,Martin Bezuidenhout,78750.0,4681546
23,17055785,68,314,Substitution,Martin Bezuidenhout,78750,away,Patrick Cilliers,54540.0,4681546
24,17055787,69,314,Substitution,Elton Jantjies,102696,away,Dewaldt Duvenage,61308.0,4681546
25,17055789,69,308,Substitution,Chiliboy Ralepelle,48960,home,Willie Wepener,49230.0,4681546
26,17055791,69,308,Substitution,Deon Stegmann,58152,home,Grant Hattingh,118440.0,4681546
27,17055793,69,314,Substitution,Patrick Cilliers,54540,away,Martin Bezuidenhout,78750.0,4681546
28,17055795,71,314,Substitution,Bryan Habana,37116,away,Gerhard van den Heever,61242.0,4681546
29,17055797,72,308,Substitution,Francois Hougaard,57828,home,Jano Vermaak,48936.0,4681546
30,17055799,77,308,Substitution,Morne Steyn,42852,home,Louis Fouche,115740.0,4681546
0,17054467,4,296,Penalty,Piri Weepu,37152,away,,,4681546
1,17054469,8,299,Penalty,Beauden Barrett,69684,home,,,4681546
2,17054471,18,299,Penalty,Beauden Barrett,69684,home,,,4681546
3,17054473,20,296,Try,Frank Halai,63714,away,,,4681546
4,17054475,25,299,Try,Julian Savea,102960,home,,,4681546
5,17054477,26,299,Conversion,Beauden Barrett,69684,home,,,4681546
6,17054479,41,296,Penalty,Piri Weepu,37152,away,,,4681546
7,17054481,48,296,Try,Charles Piutau,102558,away,,,4681546
8,17054483,55,299,Penalty Try,No Player,0,home,,,4681546
9,17054485,55,296,Yellow card,Frank Halai,63714,away,,,4681546
10,17054487,55,299,Conversion,Beauden Barrett,69684,home,,,4681546
11,17054489,60,296,Penalty,Piri Weepu,37152,away,,,4681546
12,17054491,70,296,Try,Rene Ranger,60516,away,,,4681546
13,17054493,75,296,Try,Frank Halai,63714,away,,,4681546
14,17054495,76,296,Conversion,Piri Weepu,37152,away,,,4681546
15,17054497,80,296,Penalty,Piri Weepu,37152,away,,,4681546
16,17054499,56,299,Substitution,Brad Shields,109848,home,Faifili Levave,57876.0,4681546
17,17054501,57,296,Substitution,Charlie Faumuina,60498,away,Angus Taavao-Matau,102870.0,4681546
18,17054503,60,299,Substitution,Ben May,52272,home,Reg Goodes,70128.0,4681546
19,17054505,66,296,Substitution,Culum Retallick,62682,away,Liaki Moli,102900.0,4681546
20,17054507,68,299,Substitution,TJ Perenara,111024,home,Chris Smylie,45036.0,4681546
21,17054509,71,299,Substitution,Conrad Smith,42114,home,Reynold Lee-Lo,69588.0,4681546
22,17054511,71,299,Substitution,Jason Eaton,44970,home,Mark Reddish,102390.0,4681546
23,17054513,76,296,Substitution,Peter Saili,61344,away,Brendon O'Connor,43896.0,4681546
0,17054515,3,617,Penalty,Brendan McKibbin,112110,away,,,4681546
1,17054517,5,767,Try,Dominic Shipperley,103290,home,,,4681546
2,17054519,6,767,Conversion,Mike Harris,63528,home,,,4681546
3,17054521,9,767,Try,Ben Tapuai,61836,home,,,4681546
4,17054523,11,767,Conversion,Mike Harris,63528,home,,,4681546
5,17054525,15,767,Penalty,Mike Harris,63528,home,,,4681546
6,17054527,46,617,Try,Israel Folau,122604,away,,,4681546
7,17054529,47,617,Conversion,Bernard Foley,114102,away,,,4681546
8,17054531,58,617,Try,Ben Volavola,113118,away,,,4681546
9,17054533,59,617,Conversion,Bernard Foley,114102,away,,,4681546
10,17054535,68,767,Penalty,Mike Harris,63528,home,,,4681546
11,17054537,73,767,Try,Ben Tapuai,61836,home,,,4681546
12,17054539,19,767,Substitution,Liam Gill,103260,home,Jarrad Butler,113088.0,4681546
13,17054541,22,767,Substitution,Jarrad Butler,113088,home,Liam Gill,103260.0,4681546
14,17054543,31,617,Substitution,Sitaleki Timani,58314,away,Mitchell Chapman,44880.0,4681546
15,17054545,40,767,Substitution,James Slipper,66978,home,Albert Anae,111510.0,4681546
16,17054547,43,617,Substitution,Adam Ashley-Cooper,44676,away,Ben Volavola,113118.0,4681546
17,17054549,44,617,Substitution,Jeremy Tilse,54228,away,Benn Robinson,43032.0,4681546
18,17054551,50,767,Substitution,Ben Lucas,58410,home,Nick Frisby,117600.0,4681546
19,17054553,54,617,Substitution,Sekope Kepu,52146,away,Paddy Ryan,111504.0,4681546
20,17054555,59,767,Substitution,Chris Feauai-Sautia,117606,home,Luke Morahan,100950.0,4681546
21,17054557,61,767,Substitution,Jake Schatz,67020,home,Jarrad Butler,113088.0,4681546
22,17054559,63,767,Substitution,Saia Faingaa,48222,home,James Hanson,60666.0,4681546
23,17054561,63,617,Substitution,Wycliff Palu,43026,away,Lopeti Timani,117648.0,4681546
24,17054563,63,767,Substitution,Ed O'Donoghue,30354,home,Adam Wallace-Harrison,42474.0,4681546
25,17054565,75,617,Substitution,Tom Kingston,112500,away,Matt Lucas,113100.0,4681546
0,17054567,8,239,Try,Phillip Van Der Walt,67122,home,,,4681546
1,17054569,20,311,Penalty,Patrick Lambie,66654,away,,,4681546
2,17054571,25,311,Penalty,Patrick Lambie,66654,away,,,4681546
3,17054573,27,311,Penalty,Patrick Lambie,66654,away,,,4681546
4,17054575,28,311,Try,Lwazi Mvovo,61470,away,,,4681546
5,17054577,30,311,Conversion,Patrick Lambie,66654,away,,,4681546
6,17054579,45,311,Try,Marcell Coetzee,112530,away,,,4681546
7,17054581,46,311,Conversion,Patrick Lambie,66654,away,,,4681546
8,17054583,49,311,Penalty,Patrick Lambie,66654,away,,,4681546
9,17054585,58,239,Try,Pieter Labuschagne,115758,home,,,4681546
10,17054587,59,239,Conversion,Johan Goosen,113484,home,,,4681546
11,17054589,62,239,Try,Johann Sadie,112494,home,,,4681546
12,17054591,64,239,Conversion,Johan Goosen,113484,home,,,4681546
13,17054593,67,239,Penalty,Johan Goosen,113484,home,,,4681546
14,17054595,76,311,Penalty,Patrick Lambie,66654,away,,,4681546
15,17054597,35,311,Substitution,Craig Burden,48852,away,Kyle Cooper,103602.0,4681546
16,17054599,41,311,Substitution,Kyle Cooper,103602,away,Coenraad Oosthuizen,61236.0,4681546
17,17054601,41,239,Substitution,Lodewyk De Jager,123156,home,Sarel Pretorius,52584.0,4681546
18,17054603,55,311,Substitution,Jannie du Plessis,48744,away,Wiehahn Herbst,63630.0,4681546
19,17054605,57,311,Substitution,Lwazi Mvovo,61470,away,Odwa Ndungane,42384.0,4681546
20,17054607,60,311,Substitution,Craig Burden,48852,away,Kyle Cooper,103602.0,4681546
21,17054609,64,311,Substitution,Ryan Kankowski,52494,away,Rayno Benjamin,48570.0,4681546
22,17054611,64,239,Substitution,Anton Bresler,103608,home,Boom Prinsloo,114696.0,4681546
23,17054613,66,311,Substitution,Louis Ludik,52668,away,Meyer Bosman,47808.0,4681546
24,17054615,70,239,Substitution,Waltie Vermeulen,66996,home,Rayno Barnes,61224.0,4681546
0,17054617,14,119,Try,Sergeal Petersen,123174,home,,,4681546
1,17054619,24,236,Try,Pekahou Cowan,48396,away,,,4681546
2,17054621,28,236,Try,Alfi Mafi,54210,away,,,4681546
3,17054623,44,119,Penalty,Demetri Catrakilis,89664,home,,,4681546
4,17054625,52,119,Penalty,Demetri Catrakilis,89664,home,,,4681546
5,17054627,53,236,Yellow card,Hugh McMeniman,43524,away,,,4681546
6,17054629,59,119,Try,Sergeal Petersen,123174,home,,,4681546
7,17054631,65,119,Penalty,Demetri Catrakilis,89664,home,,,4681546
8,17054633,70,119,Penalty,Demetri Catrakilis,89664,home,,,4681546
9,17054635,31,119,Substitution,Luke Watson,42588,home,Jacques Engelbrecht,113886.0,4681546
10,17054637,60,236,Substitution,Kyle Godwin,111492,away,Solomoni Rasolea,103410.0,4681546
11,17054639,60,236,Substitution,Ben McCalman,66600,away,Richard Brown,48384.0,4681546
12,17054641,66,119,Substitution,Shaun Venter,103650,home,Jaco Engels,48564.0,4681546
13,17054643,66,119,Substitution,Bandise Maku,58578,home,Edgard Marutlulle,103902.0,4681546
14,17054645,66,236,Substitution,Tetera Faulkner,113970,away,Johan Herbst,123168.0,4681546
15,17054647,66,119,Substitution,Kevin Buys,57168,home,Kieran Longbottom,58086.0,4681546
16,17054649,68,236,Substitution,Angus Cottrell,117624,away,Chris Alcock,66630.0,4681546
17,17054651,72,236,Substitution,Nathan Charles,67092,away,Heath Tessmann,112104.0,4681546
18,17054653,74,236,Substitution,Sam Wykes,58110,away,Toby Lynn,53940.0,4681546
19,17054655,75,236,Substitution,Winston Stanley,19662,away,Mick Snowden,123300.0,4681546
0,17053677,3,305,Penalty,Daniel Carter,21234,away,,,4681546
1,17053679,10,296,Try,Steven Luatua,111048,home,,,4681546
2,17053681,23,305,Penalty,Daniel Carter,21234,away,,,4681546
3,17053683,25,296,Penalty,Piri Weepu,37152,home,,,4681546
4,17053685,27,296,Try,Frank Halai,63714,home,,,4681546
5,17053687,33,296,Try,Frank Halai,63714,home,,,4681546
6,17053689,34,296,Conversion,Piri Weepu,37152,home,,,4681546
7,17053691,36,305,Penalty,Daniel Carter,21234,away,,,4681546
8,17053693,40,305,Penalty,Daniel Carter,21234,away,,,4681546
9,17053695,44,305,Penalty,Daniel Carter,21234,away,,,4681546
10,17053697,58,296,Try,Luke Braid,62700,home,,,4681546
11,17053699,59,296,Conversion,Chris Noakes,70020,home,,,4681546
12,17053701,73,296,Try,George Moala,114780,home,,,4681546
13,17053703,74,296,Conversion,Baden Kerr,69582,home,,,4681546
14,17053705,15,305,Substitution,Luke Romano,62514,away,Dominic Bird,112806.0,4681546
15,17053707,35,296,Substitution,Luke Braid,62700,home,Brendon O'Connor,43896.0,4681546
16,17053709,40,296,Substitution,Brendon O'Connor,43896,home,Luke Braid,62700.0,4681546
17,17053711,56,305,Substitution,Robert Fruean,61800,away,Tom Marshall,102978.0,4681546
18,17053713,59,296,Substitution,Luke Braid,62700,home,Brendon O'Connor,43896.0,4681546
19,17053715,63,296,Substitution,James Parsons,64038,home,Quentin Macdonald,63072.0,4681546
20,17053717,63,296,Substitution,Charlie Faumuina,60498,home,Angus Taavao-Matau,102870.0,4681546
21,17053719,63,296,Substitution,Piri Weepu,37152,home,Bryn Hall,118824.0,4681546
22,17053721,67,305,Substitution,Wyatt Crockett,48258,away,Joe Moody,115806.0,4681546
23,17053723,67,305,Substitution,Andrew Ellis,48264,away,Willi Heinz,62538.0,4681546
24,17053725,67,296,Substitution,Peter Saili,61344,home,Luke Braid,62700.0,4681546
25,17053727,69,305,Substitution,George Whitelock,57960,away,Luke Whitelock,102918.0,4681546
26,17053729,71,305,Substitution,Corey Flynn,22026,away,Ben Funnell,115074.0,4681546
27,17053731,71,296,Substitution,Culum Retallick,62682,home,Liaki Moli,102900.0,4681546
28,17053733,71,296,Substitution,Chris Noakes,70020,home,Baden Kerr,69582.0,4681546
29,17053735,71,296,Substitution,Frank Halai,63714,home,Jackson Willison,60552.0,4681546
0,17053775,2,617,Penalty,Brendan McKibbin,112110,home,,,4681546
1,17053777,7,53,Penalty,James O'Connor,58092,away,,,4681546
2,17053779,18,53,Penalty,James O'Connor,58092,away,,,4681546
3,17053781,24,617,Yellow card,Tatafu Polota-Nau,47796,home,,,4681546
4,17053783,24,53,Try,Ged Robinson,60156,away,,,4681546
5,17053785,26,53,Conversion,James O'Connor,58092,away,,,4681546
6,17053787,28,617,Penalty,Brendan McKibbin,112110,home,,,4681546
7,17053789,37,53,Penalty,James O'Connor,58092,away,,,4681546
8,17053791,47,53,Yellow card,Laurie Weeks,60690,away,,,4681546
9,17053793,51,617,Penalty,Brendan McKibbin,112110,home,,,4681546
10,17053795,57,617,Try,Bernard Foley,114102,home,,,4681546
11,17053797,59,617,Conversion,Brendan McKibbin,112110,home,,,4681546
12,17053799,64,617,Try,Michael Hooper,102222,home,,,4681546
13,17053801,65,617,Conversion,Brendan McKibbin,112110,home,,,4681546
14,17053803,68,53,Penalty,James O'Connor,58092,away,,,4681546
15,17053805,71,617,Penalty,Brendan McKibbin,112110,home,,,4681546
16,17053807,74,617,Try,Paddy Ryan,111504,home,,,4681546
17,17053809,79,53,Try,Kurtley Beale,54198,away,,,4681546
18,17053811,80,53,Conversion,James O'Connor,58092,away,,,4681546
19,17053813,30,617,Substitution,Mitchell Chapman,44880,home,John Ulugia,48240.0,4681546
20,17053815,34,617,Substitution,John Ulugia,48240,home,Mitchell Chapman,44880.0,4681546
21,17053817,43,617,Substitution,Tom Kingston,112500,home,Ben Volavola,113118.0,4681546
22,17053819,49,617,Substitution,Sekope Kepu,52146,home,Paddy Ryan,111504.0,4681546
23,17053821,53,617,Substitution,Wycliff Palu,43026,home,Paul Alo-Emile,103218.0,4681546
24,17053823,53,53,Substitution,Cadeyrn Neville,117582,away,Lopeti Timani,117648.0,4681546
25,17053825,59,53,Substitution,Paul Alo-Emile,103218,away,Cadeyrn Neville,117582.0,4681546
26,17053827,59,53,Substitution,Ged Robinson,60156,away,Shota Horie,67836.0,4681546
27,17053829,62,53,Substitution,Scott Fuglistaller,102354,away,Jarrod Saffy,111468.0,4681546
28,17053831,65,53,Substitution,Nic Henderson,42438,away,Paul Alo-Emile,103218.0,4681546
29,17053833,71,617,Substitution,Brendan McKibbin,112110,home,Matt Lucas,113100.0,4681546
30,17053835,74,617,Substitution,Benn Robinson,43032,home,Jeremy Tilse,54228.0,4681546
31,17053837,75,617,Substitution,Kane Douglas,66984,home,John Ulugia,48240.0,4681546
32,17053839,75,53,Substitution,Cadeyrn Neville,117582,away,Jordy Reid,123276.0,4681546
33,17053841,75,617,Substitution,Tatafu Polota-Nau,47796,home,Gregory Peterson,103254.0,4681546
0,17053737,1,299,Penalty,Beauden Barrett,69684,away,,,4681546
1,17053739,3,767,Penalty,Quade Cooper,54180,home,,,4681546
2,17053741,8,767,Penalty,Quade Cooper,54180,home,,,4681546
3,17053743,10,299,Penalty,Beauden Barrett,69684,away,,,4681546
4,17053745,20,299,Penalty,Beauden Barrett,69684,away,,,4681546
5,17053747,22,767,Try,Digby Ioane,48444,home,,,4681546
6,17053749,48,767,Try,Rob Simmons,58134,home,,,4681546
7,17053751,49,767,Conversion,Quade Cooper,54180,home,,,4681546
8,17053753,55,299,Penalty,Beauden Barrett,69684,away,,,4681546
9,17053755,40,767,Substitution,Ben Lucas,58410,home,Nick Frisby,117600.0,4681546
10,17053757,49,299,Substitution,Jason Eaton,44970,away,James Broadhurst,62520.0,4681546
11,17053759,55,767,Substitution,Digby Ioane,48444,home,Luke Morahan,100950.0,4681546
12,17053761,61,767,Substitution,Saia Faingaa,48222,home,James Hanson,60666.0,4681546
13,17053763,65,767,Substitution,Greg Holmes,43530,home,Albert Anae,111510.0,4681546
14,17053765,65,299,Substitution,Ben Franks,48270,away,Motu Matu'u,102372.0,4681546
15,17053767,67,767,Substitution,Aidan Toua,60684,home,Mike Harris,63528.0,4681546
16,17053769,71,767,Substitution,Ed Quirk,102336,home,Radike Samo,1380.0,4681546
17,17053771,71,299,Substitution,TJ Perenara,111024,away,Chris Smylie,45036.0,4681546
18,17053773,71,299,Substitution,Brad Shields,109848,away,Faifili Levave,57876.0,4681546
0,17052949,14,239,Penalty,Johan Goosen,113484,away,,,4681546
1,17052951,17,290,Penalty,Gareth Anscombe,109668,home,,,4681546
2,17052953,24,290,Try,Liam Messam,44208,home,,,4681546
3,17052955,26,290,Conversion,Gareth Anscombe,109668,home,,,4681546
4,17052957,42,290,Try,Ben Afeaki,11544,home,,,4681546
5,17052959,42,290,Conversion,Gareth Anscombe,109668,home,,,4681546
6,17052961,63,290,Try,Asaeli Tikoirotuma,69882,home,,,4681546
7,17052963,64,290,Conversion,Gareth Anscombe,109668,home,,,4681546
8,17052965,67,290,Try,Gareth Anscombe,109668,home,,,4681546
9,17052967,68,290,Conversion,Gareth Anscombe,109668,home,,,4681546
10,17052969,72,290,Try,Rhys Marshall,118740,home,,,4681546
11,17052971,73,290,Conversion,Gareth Anscombe,109668,home,,,4681546
12,17052973,78,290,Try,Ben Tameifuna,112854,home,,,4681546
13,17052975,79,290,Conversion,Gareth Anscombe,109668,home,,,4681546
14,17052977,45,290,Substitution,Augustine Pulu,63282,home,Tawera Kerr-Barlow,102942.0,4681546
15,17052979,45,239,Substitution,Lourens Adriaanse,112464,away,Tanerau Latimer,48276.0,4681546
16,17052981,50,290,Substitution,Fritz Lee,11574,home,Charlie Ngatai,102972.0,4681546
17,17052983,50,239,Substitution,Frans Viljoen,61332,away,Boom Prinsloo,114696.0,4681546
18,17052985,57,239,Substitution,Sarel Pretorius,52584,away,Petrus van Zyl,115752.0,4681546
19,17052987,60,290,Substitution,Michael Fitzgerald,69810,home,Craig Clarke,43656.0,4681546
